# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
writeAction.count,1775853042004000000,1775853102189000000,13
DiskQueryRelay.taskWaitingTotalTimeUs,1775853042004000000,1775853102189000000,112820
DiskQueryRelay.tasksRequested,1775853042004000000,1775853102189000000,53
DiskQueryRelay.tasksExecuted,1775853042004000000,1775853102189000000,53
parser.DotEnv.time.ns,1775853042004000000,1775853102189000000,6067090
lexer.DotEnv.time.ns,1775853042004000000,1775853102189000000,2190652
parser.DotEnv.size.bytes,1775853042004000000,1775853102189000000,408
writeAction.median.wait.ms,1775853042004000000,1775853102189000000,0
writeAction.max.wait.ms,1775853042004000000,1775853102189000000,26
writeAction.wait.ms,1775853042004000000,1775853102189000000,49
DiskQueryRelay.taskExecutionTotalTimeUs,1775853042004000000,1775853102189000000,43378
lexer.DotEnv.size.bytes,1775853042004000000,1775853102189000000,408
AWTEventQueue.dispatchTimeTotalNS,1775853042004000000,1775853102189000000,7514585398
FlushQueue.executionTimeMaxNs,1775853042004000000,1775853102189000000,299007
AWTEventQueue.dispatchTime90PNs,1775853042004000000,1775853102189000000,1859583
ReadAction.executionsCount,1775853042004000000,1775853102189000000,34214
NonBlockingReadAction.finalizedExecutionsCount,1775853042004000000,1775853102189000000,12
FlushQueue.queueSize90P,1775853042004000000,1775853102189000000,0
FlushQueue.tasksExecuted,1775853042004000000,1775853102189000000,2
FlushQueue.queueSizeMax,1775853042004000000,1775853102189000000,0
FlushQueue.executionTimeAvgNs,1775853042004000000,1775853102189000000,203136.0
NonBlockingReadAction.finalizedExecutionTimeUs,1775853042004000000,1775853102189000000,190348
FlushQueue.executionTime90PNs,1775853042004000000,1775853102189000000,299007
WriteAction.executionsCount,1775853042004000000,1775853102189000000,13
FlushQueue.waitingTime90PNs,1775853042004000000,1775853102189000000,483327
FlushQueue.waitingTimeAvgNs,1775853042004000000,1775853102189000000,464896.0
AWTEventQueue.dispatchTimeAvgNs,1775853042004000000,1775853102189000000,944469.3333333334
AWTEventQueue.dispatchTimeMaxNs,1775853042004000000,1775853102189000000,1859583
FlushQueue.queueSizeAvg,1775853042004000000,1775853102189000000,0.0
FlushQueue.waitingTimeMaxNs,1775853042004000000,1775853102189000000,483327
NonBlockingReadAction.failedExecutionsCount,1775853042004000000,1775853102189000000,1
NonBlockingReadAction.failedExecutionTimeUs,1775853042004000000,1775853102189000000,1844
AWTEventQueue.eventsDispatched,1775853042004000000,1775853102189000000,3
workspaceModel.moduleManagerBridge.get.modules.ms,1775853042004000000,1775853102189000000,3
jps.global.get.library.ms,1775853042004000000,1775853102189000000,0
jps.global.initialize.library.bridges.ms,1775853042004000000,1775853102189000000,1
workspaceModel.moduleBridge.update.option.ms,1775853042004000000,1775853102189000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775853042004000000,1775853102189000000,24
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1775853042004000000,1775853102189000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775853042004000000,1775853102189000000,9
workspaceModel.delayed.project.synchronizer.sync.ms,1775853042004000000,1775853102189000000,106
jps.facet.change.listener.init.bridge.ms,1775853042004000000,1775853102189000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775853042004000000,1775853102189000000,0
jps.global.get.library.by.name.ms,1775853042004000000,1775853102189000000,0
jps.save.global.entities.ms,1775853042004000000,1775853102189000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775853042004000000,1775853102189000000,0
workspaceModel.save.cache.to.file.ms,1775853042004000000,1775853102189000000,70
jps.load.initial.state.ms,1775853042004000000,1775853102189000000,43
workspaceModel.moduleManagerBridge.newModule.ms,1775853042004000000,1775853102189000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775853042004000000,1775853102189000000,0
jps.project.serializers.save.ms,1775853042004000000,1775853102189000000,0
workspaceModel.moduleBridge.before.changed.ms,1775853042004000000,1775853102189000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1775853042004000000,1775853102189000000,1
jps.module.iml.entities.serializer.save.entities.ms,1775853042004000000,1775853102189000000,0
jps.app.storage.content.reader.load.component.ms,1775853042004000000,1775853102189000000,6
jps.facet.change.listener.before.change.events.ms,1775853042004000000,1775853102189000000,0
workspaceModel.global.updates.count,1775853042004000000,1775853102189000000,1
workspaceModel.load.cache.metadata.from.file.ms,1775853042004000000,1775853102189000000,25
jps.reload.project.entities.ms,1775853042004000000,1775853102189000000,0
jps.artifact.entities.serializer.save.entities.ms,1775853042004000000,1775853102189000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1775853042004000000,1775853102189000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1775853042004000000,1775853102189000000,166
jps.load.project.to.empty.storage.ms,1775853042004000000,1775853102189000000,87
jps.global.handle.before.change.events.ms,1775853042004000000,1775853102189000000,0
jps.library.entities.serializer.load.entities.ms,1775853042004000000,1775853102189000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1775853042004000000,1775853102189000000,3
workspaceModel.do.save.caches.ms,1775853042004000000,1775853102189000000,69
jps.global.get.libraries.ms,1775853042004000000,1775853102189000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775853042004000000,1775853102189000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775853042004000000,1775853102189000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775853042004000000,1775853102189000000,2
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1775853042004000000,1775853102189000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775853042004000000,1775853102189000000,0
jps.save.changed.project.entities.ms,1775853042004000000,1775853102189000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775853042004000000,1775853102189000000,3
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775853042004000000,1775853102189000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775853042004000000,1775853102189000000,535
jps.module.iml.entities.serializer.load.entities.ms,1775853042004000000,1775853102189000000,22
jps.facet.change.listener.process.change.events.ms,1775853042004000000,1775853102189000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1775853042004000000,1775853102189000000,6
workspaceModel.moduleManagerBridge.load.module.ms,1775853042004000000,1775853102189000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775853042004000000,1775853102189000000,1
jps.global.handle.changed.events.ms,1775853042004000000,1775853102189000000,0
workspaceModel.orphan.listener.update.ms,1775853042004000000,1775853102189000000,15
workspaceModel.load.cache.from.file.ms,1775853042004000000,1775853102189000000,307
jps.global.initialize.library.bridges.after.loading.ms,1775853042004000000,1775853102189000000,2
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775853042004000000,1775853102189000000,110
workspaceModel.sync.entities.ms,1775853042004000000,1775853102189000000,0
jps.apply.loaded.storage.ms,1775853042004000000,1775853102189000000,16
workspaceModel.global.apply.state.to.project.ms,1775853042004000000,1775853102189000000,220
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775853042004000000,1775853102189000000,5
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775853042004000000,1775853102189000000,0
jps.library.entities.serializer.save.entities.ms,1775853042004000000,1775853102189000000,0
workspaceModel.global.updates.ms,1775853042004000000,1775853102189000000,14
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1775853042004000000,1775853102189000000,0
jps.project.serializers.load.ms,1775853042004000000,1775853102189000000,39
workspaceModel.mutableEntityStorage.add.entity.ms,1775853042004000000,1775853102189000000,29
workspaceModel.mutableEntityStorage.collect.changes.ms,1775853042004000000,1775853102189000000,2
jps.artifact.entities.serializer.load.entities.ms,1775853042004000000,1775853102189000000,0
jps.storage.jps.conf.reader.load.component.ms,1775853042004000000,1775853102189000000,4
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775853042004000000,1775853102189000000,0
workspaceModel.mutableEntityStorage.instances.count,1775853042004000000,1775853102189000000,28
workspaceModel.mutableEntityStorage.remove.entity.ms,1775853042004000000,1775853102189000000,0
workspaceModel.loading.total.ms,1775853042004000000,1775853102189000000,300
workspaceModel.cachedValue.total.get.count,1775853042004000000,1775853102189000000,76
workspaceModel.updates.count,1775853042004000000,1775853102189000000,3
workspaceModel.initializing.ms,1775853042004000000,1775853102189000000,5
workspaceModel.on.changed.ms,1775853042004000000,1775853102189000000,115
workspaceModel.check.recursive.update.ms,1775853042004000000,1775853102189000000,1
workspaceModel.loading.from.cache.ms,1775853042004000000,1775853102189000000,287
workspaceModel.workspaceFileIndexData.getPackageName.ms,1775853042004000000,1775853102189000000,4
workspaceModel.init.bridges.ms,1775853042004000000,1775853102189000000,5
workspaceModel.cachedValue.calculated.count,1775853042004000000,1775853102189000000,11
workspaceModel.updates.ms,1775853042004000000,1775853102189000000,209
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1775853042004000000,1775853102189000000,653
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1775853042004000000,1775853102189000000,15
