# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.allKeys.lookupDuration90PMs,1775856189040000000,1775856249232000000,0.0
Indexes.stubs.lookupDuration90PMs,1775856189040000000,1775856249232000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1775856189040000000,1775856249232000000,0
Indexes.entries.lookupDurationMaxMs,1775856189040000000,1775856249232000000,0.0
Indexing.writesQueuedMax,1775856189040000000,1775856249232000000,0
Indexes.entries.lookupDuration90PMs,1775856189040000000,1775856249232000000,0.0
Indexes.stubs.lookupDurationAvgMs,1775856189040000000,1775856249232000000,0.0
Indexing.cache.totalCacheEvicted,1775856189040000000,1775856249232000000,4
Indexing.writesQueuedMin,1775856189040000000,1775856249232000000,9223372036854775807
Indexing.writer_4.totalTimeSpentWritingMs,1775856189040000000,1775856249232000000,0
Indexes.entries.lookups,1775856189040000000,1775856249232000000,2
Indexing.cache.totalCacheAccesses,1775856189040000000,1775856249232000000,6
Indexing.writer_3.totalTimeSpentWritingMs,1775856189040000000,1775856249232000000,0
Indexes.allKeys.lookups,1775856189040000000,1775856249232000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1775856189040000000,1775856249232000000,0
Indexing.cache.totalCacheMisses,1775856189040000000,1775856249232000000,5
Indexing.writer_5.totalTimeSpentWritingMs,1775856189040000000,1775856249232000000,0
Indexes.allKeys.lookupDurationMaxMs,1775856189040000000,1775856249232000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775856189040000000,1775856249232000000,0.0
Indexes.entries.lookupDurationAvgMs,1775856189040000000,1775856249232000000,0.0
cacheStateStorage.get.counter,1775856189040000000,1775856249232000000,26
cacheStateStorage.set.duration,1775856189040000000,1775856249232000000,11
cacheStateStorage.set.counter,1775856189040000000,1775856249232000000,3
cacheStateStorage.get.duration,1775856189040000000,1775856249232000000,91
FlushQueue.executionTime90PNs,1775856189040000000,1775856249232000000,0
ReadAction.executionsCount,1775856189040000000,1775856249232000000,33496
AWTEventQueue.dispatchTimeTotalNS,1775856189040000000,1775856249232000000,7967678265
FlushQueue.waitingTimeAvgNs,1775856189040000000,1775856249232000000,0.0
FlushQueue.queueSize90P,1775856189040000000,1775856249232000000,0
AWTEventQueue.dispatchTimeMaxNs,1775856189040000000,1775856249232000000,0
AWTEventQueue.eventsDispatched,1775856189040000000,1775856249232000000,0
FlushQueue.executionTimeMaxNs,1775856189040000000,1775856249232000000,0
FlushQueue.waitingTime90PNs,1775856189040000000,1775856249232000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775856189040000000,1775856249232000000,5
NonBlockingReadAction.failedExecutionsCount,1775856189040000000,1775856249232000000,0
FlushQueue.waitingTimeMaxNs,1775856189040000000,1775856249232000000,0
NonBlockingReadAction.failedExecutionTimeUs,1775856189040000000,1775856249232000000,0
WriteAction.executionsCount,1775856189040000000,1775856249232000000,11
FlushQueue.queueSizeMax,1775856189040000000,1775856249232000000,0
FlushQueue.tasksExecuted,1775856189040000000,1775856249232000000,0
FlushQueue.queueSizeAvg,1775856189040000000,1775856249232000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1775856189040000000,1775856249232000000,0.0
FlushQueue.executionTimeAvgNs,1775856189040000000,1775856249232000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1775856189040000000,1775856249232000000,123424
AWTEventQueue.dispatchTime90PNs,1775856189040000000,1775856249232000000,0
MappedFileStorage.totalBytesMapped,1775856189040000000,1775856249232000000,177471488
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775856189040000000,1775856249232000000,2235108
FilePageCache.pageLoadsAboveSizeThreshold,1775856189040000000,1775856249232000000,0
StreamlinedBlobStorage.recordsDeleted,1775856189040000000,1775856249232000000,3
DirectByteBufferAllocator.reclaimed,1775856189040000000,1775856249232000000,45
FilePageCache.maxCacheSizeInBytes,1775856189040000000,1775856249232000000,398475264
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775856189040000000,1775856249232000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1775856189040000000,1775856249232000000,18573
StorageLockContext.competingThreads.90P,1775856189040000000,1775856249232000000,0
DirectByteBufferAllocator.disposed,1775856189040000000,1775856249232000000,382
FilePageCache.pageLoads,1775856189040000000,1775856249232000000,385
StreamlinedBlobStorage.recordsRelocated,1775856189040000000,1775856249232000000,0
StorageLockContext.competingThreads.avg,1775856189040000000,1775856249232000000,0.0
StreamlinedBlobStorage.recordsAllocated,1775856189040000000,1775856249232000000,31334
MappedFileStorage.storages,1775856189040000000,1775856249232000000,10
FilePageCache.totalPageDisposalsUs,1775856189040000000,1775856249232000000,3179
DirectByteBufferAllocator.misses,1775856189040000000,1775856249232000000,382
FilePageCache.pageHits,1775856189040000000,1775856249232000000,0
FilePageCache.totalPageLoadsUs,1775856189040000000,1775856249232000000,1035281
FileChannelInterruptsRetryer.totalRetriedAttempts,1775856189040000000,1775856249232000000,0
FilePageCache.maxRegisteredFiles,1775856189040000000,1775856249232000000,1030
MappedFileStorage.totalPagesMapped,1775856189040000000,1775856249232000000,10
FilePageCache.disposedBuffers,1775856189040000000,1775856249232000000,385
DirectByteBufferAllocator.hits,1775856189040000000,1775856249232000000,3
StorageLockContext.competingThreads.max,1775856189040000000,1775856249232000000,0
FilePageCache.pageFastCacheHits,1775856189040000000,1775856249232000000,7545
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775856189040000000,1775856249232000000,434310
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775856189040000000,1775856249232000000,41959424
FilePageCache.capacityInBytes,1775856189040000000,1775856249232000000,629145600
FilePageCache.uncachedFileAccess,1775856189040000000,1775856249232000000,284
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1775856189040000000,1775856249232000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1775856189040000000,1775856249232000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1775856189040000000,1775856249232000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1775856189040000000,1775856249232000000,0
compiler.ArtifactManagerBridge.commit.ms,1775856189040000000,1775856249232000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1775856189040000000,1775856249232000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1775856189040000000,1775856249232000000,0
VFS.invertedFileNameIndex.requests,1775856249232000000,1775856269156000000,0
VFS.folderCaseSensitivityReads,1775856249232000000,1775856269156000000,0
VFS.fileByIdCache.hits,1775856249232000000,1775856269156000000,0
VFS.fileByIdCache.misses,1775856249232000000,1775856269156000000,0
VFS.fileChildByName,1775856249232000000,1775856269156000000,17
writeAction.count,1775856249232000000,1775856269156000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1775856249232000000,1775856269156000000,143
DiskQueryRelay.tasksExecuted,1775856249232000000,1775856269156000000,1
DiskQueryRelay.taskWaitingTotalTimeUs,1775856249232000000,1775856269156000000,168
writeAction.wait.ms,1775856249232000000,1775856269156000000,0
writeAction.median.wait.ms,1775856249232000000,1775856269156000000,0
DiskQueryRelay.tasksRequested,1775856249232000000,1775856269156000000,1
writeAction.max.wait.ms,1775856249232000000,1775856269156000000,302
JVM.usedNativeBytes,1775856249232000000,1775856269156000000,335573608
JVM.GC.collectionTimesMs,1775856249232000000,1775856269156000000,0
JVM.totalSafepointCount,1775856249232000000,1775856269156000000,17
JVM.totalCpuTimeMs,1775856249232000000,1775856269156000000,2740
JVM.maxThreadCount,1775856249232000000,1775856269156000000,116
JVM.usedHeapBytes,1775856249232000000,1775856269156000000,514757440
JVM.GC.collections,1775856249232000000,1775856269156000000,0
OS.loadAverage,1775856249232000000,1775856269156000000,3.52099609375
JVM.totalTimeToSafepointsMs,1775856249232000000,1775856269156000000,1
JVM.totalTimeAtSafepointsMs,1775856249232000000,1775856269156000000,1
JVM.threadCount,1775856249232000000,1775856269156000000,102
MEM.ramMinusFileMappingsBytes,1775856249232000000,1775856269156000000,1285910528
MEM.fileMappingsRamBytes,1775856249232000000,1775856269156000000,529506304
JVM.totalBytesAllocated,1775856249232000000,1775856269156000000,54857776
JVM.totalDirectByteBuffersBytes,1775856249232000000,1775856269156000000,5316706
JVM.maxHeapBytes,1775856249232000000,1775856269156000000,2147483648
JVM.newThreadsCount,1775856249232000000,1775856269156000000,8
JVM.committedHeapBytes,1775856249232000000,1775856269156000000,736100352
MEM.ramBytes,1775856249232000000,1775856269156000000,1815523328
MEM.ramPlusSwapMinusFileMappingsBytes,1775856249232000000,1775856269156000000,1285910528
workspaceModel.updates.ms,1775856249232000000,1775856269156000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1775856249232000000,1775856269156000000,0
workspaceModel.pre.handlers.ms,1775856249232000000,1775856269156000000,0
workspaceModel.init.bridges.ms,1775856249232000000,1775856269156000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1775856249232000000,1775856269156000000,0
workspaceModel.collect.changes.ms,1775856249232000000,1775856269156000000,0
workspaceModel.full.replace.project.model.ms,1775856249232000000,1775856269156000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1775856249232000000,1775856269156000000,0
workspaceModel.loading.from.cache.ms,1775856249232000000,1775856269156000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1775856249232000000,1775856269156000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1775856249232000000,1775856269156000000,0
workspaceModel.replace.project.model.ms,1775856249232000000,1775856269156000000,0
workspaceModel.cachedValue.clear.count,1775856249232000000,1775856269156000000,0
workspaceModel.on.changed.ms,1775856249232000000,1775856269156000000,0
workspaceModel.loading.total.ms,1775856249232000000,1775856269156000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1775856249232000000,1775856269156000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1775856249232000000,1775856269156000000,0
workspaceModel.workspaceFileIndexData.instances.count,1775856249232000000,1775856269156000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1775856249232000000,1775856269156000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1775856249232000000,1775856269156000000,0
workspaceModel.check.recursive.update.ms,1775856249232000000,1775856269156000000,0
workspaceModel.to.snapshot.ms,1775856249232000000,1775856269156000000,0
workspaceModel.cachedValue.from.cache.count,1775856249232000000,1775856269156000000,2
workspaceModel.initializing.ms,1775856249232000000,1775856269156000000,0
workspaceModel.updates.precise.ms,1775856249232000000,1775856269156000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1775856249232000000,1775856269156000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1775856249232000000,1775856269156000000,0
workspaceModel.on.before.changed.ms,1775856249232000000,1775856269156000000,0
workspaceModel.updates.count,1775856249232000000,1775856269156000000,0
workspaceModel.cachedValueWithParameters.clear.count,1775856249232000000,1775856269156000000,0
workspaceModel.workspaceFileIndexData.init.ms,1775856249232000000,1775856269156000000,0
workspaceModel.cachedValue.total.get.count,1775856249232000000,1775856269156000000,2
workspaceModel.workspaceFileIndexData.getPackageName.ms,1775856249232000000,1775856269156000000,0
workspaceModel.cachedValue.calculated.count,1775856249232000000,1775856269156000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1775856249232000000,1775856269156000000,0
workspaceModel.update.unloaded.entities.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775856249232000000,1775856269156000000,0
workspaceModel.sync.entities.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775856249232000000,1775856269156000000,0
jps.module.iml.entities.serializer.load.entities.ms,1775856249232000000,1775856269156000000,0
workspaceModel.orphan.listener.update.ms,1775856249232000000,1775856269156000000,0
jps.module.iml.entities.serializer.save.entities.ms,1775856249232000000,1775856269156000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775856249232000000,1775856269156000000,0
jps.load.initial.state.ms,1775856249232000000,1775856269156000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775856249232000000,1775856269156000000,0
jps.facet.change.listener.before.change.events.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1775856249232000000,1775856269156000000,0
jps.library.entities.serializer.save.entities.ms,1775856249232000000,1775856269156000000,0
workspaceModel.save.cache.to.file.ms,1775856249232000000,1775856269156000000,0
jps.project.serializers.load.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775856249232000000,1775856269156000000,0
jps.reload.project.entities.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775856249232000000,1775856269156000000,0
jps.global.get.library.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775856249232000000,1775856269156000000,0
jps.library.entities.serializer.load.entities.ms,1775856249232000000,1775856269156000000,0
jps.artifact.entities.serializer.load.entities.ms,1775856249232000000,1775856269156000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775856249232000000,1775856269156000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775856249232000000,1775856269156000000,0
jps.storage.jps.conf.reader.load.component.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.instances.count,1775856249232000000,1775856269156000000,0
workspaceModel.load.cache.from.file.ms,1775856249232000000,1775856269156000000,0
jps.save.global.entities.ms,1775856249232000000,1775856269156000000,2
workspaceModel.moduleBridge.before.changed.ms,1775856249232000000,1775856269156000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775856249232000000,1775856269156000000,0
workspaceModel.global.apply.state.to.project.ms,1775856249232000000,1775856269156000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775856249232000000,1775856269156000000,0
jps.facet.change.listener.init.bridge.ms,1775856249232000000,1775856269156000000,0
jps.load.project.to.empty.storage.ms,1775856249232000000,1775856269156000000,0
jps.global.handle.changed.events.ms,1775856249232000000,1775856269156000000,0
jps.global.get.library.by.name.ms,1775856249232000000,1775856269156000000,0
jps.app.storage.content.reader.load.component.ms,1775856249232000000,1775856269156000000,0
jps.project.serializers.save.ms,1775856249232000000,1775856269156000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1775856249232000000,1775856269156000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775856249232000000,1775856269156000000,0
jps.save.changed.project.entities.ms,1775856249232000000,1775856269156000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775856249232000000,1775856269156000000,0
jps.app.storage.content.writer.save.component.ms,1775856249232000000,1775856269156000000,1
