# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.fileChildByName,1775856990799000000,1775857046754000000,2143
VFS.invertedFileNameIndex.requests,1775856990799000000,1775857046754000000,7
VFS.folderCaseSensitivityReads,1775856990799000000,1775857046754000000,0
VFS.fileByIdCache.misses,1775856990799000000,1775857046754000000,15
VFS.fileByIdCache.hits,1775856990799000000,1775857046754000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1775856990799000000,1775857046754000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1775856990799000000,1775857046754000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1775856990799000000,1775857046754000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1775856990799000000,1775857046754000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1775856990799000000,1775857046754000000,0
compiler.ArtifactManagerBridge.commit.ms,1775856990799000000,1775857046754000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1775856990799000000,1775857046754000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1775856990799000000,1775857046754000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1775856990799000000,1775857046754000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775856990799000000,1775857046754000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1775856990799000000,1775857046754000000,16083
DirectByteBufferAllocator.reclaimed,1775856990799000000,1775857046754000000,45
DirectByteBufferAllocator.disposed,1775856990799000000,1775857046754000000,390
StorageLockContext.competingThreads.avg,1775856990799000000,1775857046754000000,0.0
FilePageCache.pageFastCacheHits,1775856990799000000,1775857046754000000,7767
FilePageCache.pageLoadsAboveSizeThreshold,1775856990799000000,1775857046754000000,0
StorageLockContext.competingThreads.90P,1775856990799000000,1775857046754000000,0
FilePageCache.totalPageDisposalsUs,1775856990799000000,1775857046754000000,3519
DirectByteBufferAllocator.misses,1775856990799000000,1775857046754000000,390
FilePageCache.maxRegisteredFiles,1775856990799000000,1775857046754000000,1030
FilePageCache.pageHits,1775856990799000000,1775857046754000000,0
FilePageCache.capacityInBytes,1775856990799000000,1775857046754000000,629145600
FilePageCache.pageLoads,1775856990799000000,1775857046754000000,393
FileChannelInterruptsRetryer.totalRetriedAttempts,1775856990799000000,1775857046754000000,0
FilePageCache.maxCacheSizeInBytes,1775856990799000000,1775857046754000000,406863872
MappedFileStorage.totalBytesMapped,1775856990799000000,1775857046754000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775856990799000000,1775857046754000000,41959424
FilePageCache.totalPageLoadsUs,1775856990799000000,1775857046754000000,2054304
MappedFileStorage.totalPagesMapped,1775856990799000000,1775857046754000000,0
DirectByteBufferAllocator.hits,1775856990799000000,1775857046754000000,3
FilePageCache.disposedBuffers,1775856990799000000,1775857046754000000,393
StorageLockContext.competingThreads.max,1775856990799000000,1775857046754000000,0
FilePageCache.uncachedFileAccess,1775856990799000000,1775857046754000000,292
MappedFileStorage.storages,1775856990799000000,1775857046754000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775856990799000000,1775857046754000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775856990799000000,1775857046754000000,3
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1775856990799000000,1775857046754000000,0
jps.load.project.to.empty.storage.ms,1775856990799000000,1775857046754000000,227
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775856990799000000,1775857046754000000,19
workspaceModel.orphan.listener.update.ms,1775856990799000000,1775857046754000000,10
workspaceModel.load.cache.metadata.from.file.ms,1775856990799000000,1775857046754000000,61
jps.artifact.entities.serializer.load.entities.ms,1775856990799000000,1775857046754000000,0
jps.module.iml.entities.serializer.load.entities.ms,1775856990799000000,1775857046754000000,31
jps.module.iml.entities.serializer.save.entities.ms,1775856990799000000,1775857046754000000,0
jps.global.get.library.ms,1775856990799000000,1775857046754000000,0
workspaceModel.global.apply.state.to.project.ms,1775856990799000000,1775857046754000000,204
workspaceModel.moduleBridge.update.option.ms,1775856990799000000,1775857046754000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775856990799000000,1775857046754000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1775856990799000000,1775857046754000000,0
jps.apply.loaded.storage.ms,1775856990799000000,1775857046754000000,66
workspaceModel.mutableEntityStorage.add.entity.ms,1775856990799000000,1775857046754000000,46
jps.save.global.entities.ms,1775856990799000000,1775857046754000000,45
jps.save.changed.project.entities.ms,1775856990799000000,1775857046754000000,3
workspaceModel.moduleManagerBridge.load.module.ms,1775856990799000000,1775857046754000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775856990799000000,1775857046754000000,92
jps.project.serializers.save.ms,1775856990799000000,1775857046754000000,3
jps.library.entities.serializer.save.entities.ms,1775856990799000000,1775857046754000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775856990799000000,1775857046754000000,2
workspaceModel.mutableEntityStorage.referrers.ms,1775856990799000000,1775857046754000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775856990799000000,1775857046754000000,0
jps.global.initialize.library.bridges.after.loading.ms,1775856990799000000,1775857046754000000,2
workspaceModel.global.updates.count,1775856990799000000,1775857046754000000,1
jps.global.get.libraries.ms,1775856990799000000,1775857046754000000,1
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1775856990799000000,1775857046754000000,1
jps.global.handle.changed.events.ms,1775856990799000000,1775857046754000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775856990799000000,1775857046754000000,0
jps.library.entities.serializer.load.entities.ms,1775856990799000000,1775857046754000000,0
workspaceModel.sync.entities.ms,1775856990799000000,1775857046754000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775856990799000000,1775857046754000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775856990799000000,1775857046754000000,8
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1775856990799000000,1775857046754000000,1
jps.project.serializers.load.ms,1775856990799000000,1775857046754000000,73
workspaceModel.mutableEntityStorage.put.entity.ms,1775856990799000000,1775857046754000000,6
jps.global.get.library.by.name.ms,1775856990799000000,1775857046754000000,0
workspaceModel.do.save.caches.ms,1775856990799000000,1775857046754000000,136
workspaceModel.mutableEntityStorage.resolve.ms,1775856990799000000,1775857046754000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775856990799000000,1775857046754000000,0
jps.app.storage.content.writer.save.component.ms,1775856990799000000,1775857046754000000,23
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775856990799000000,1775857046754000000,122
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1775856990799000000,1775857046754000000,5
jps.storage.jps.conf.reader.load.component.ms,1775856990799000000,1775857046754000000,9
jps.facet.change.listener.process.change.events.ms,1775856990799000000,1775857046754000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1775856990799000000,1775857046754000000,1
jps.reload.project.entities.ms,1775856990799000000,1775857046754000000,0
jps.facet.change.listener.before.change.events.ms,1775856990799000000,1775857046754000000,0
jps.global.initialize.library.bridges.ms,1775856990799000000,1775857046754000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1775856990799000000,1775857046754000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775856990799000000,1775857046754000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775856990799000000,1775857046754000000,1
