# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.tasksExecuted,1775851452360000000,1775851512397000000,0
WriteAction.executionsCount,1775851452360000000,1775851512397000000,24
FlushQueue.waitingTimeMaxNs,1775851452360000000,1775851512397000000,0
NonBlockingReadAction.failedExecutionTimeUs,1775851452360000000,1775851512397000000,0
FlushQueue.queueSizeMax,1775851452360000000,1775851512397000000,0
AWTEventQueue.dispatchTimeTotalNS,1775851452360000000,1775851512397000000,12215074430
FlushQueue.executionTimeAvgNs,1775851452360000000,1775851512397000000,0.0
FlushQueue.queueSize90P,1775851452360000000,1775851512397000000,0
AWTEventQueue.dispatchTime90PNs,1775851452360000000,1775851512397000000,0
AWTEventQueue.dispatchTimeMaxNs,1775851452360000000,1775851512397000000,0
AWTEventQueue.dispatchTimeAvgNs,1775851452360000000,1775851512397000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1775851452360000000,1775851512397000000,18809
NonBlockingReadAction.failedExecutionsCount,1775851452360000000,1775851512397000000,0
AWTEventQueue.eventsDispatched,1775851452360000000,1775851512397000000,0
ReadAction.executionsCount,1775851452360000000,1775851512397000000,63054
FlushQueue.queueSizeAvg,1775851452360000000,1775851512397000000,0.0
FlushQueue.waitingTime90PNs,1775851452360000000,1775851512397000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775851452360000000,1775851512397000000,3
FlushQueue.waitingTimeAvgNs,1775851452360000000,1775851512397000000,0.0
FlushQueue.executionTime90PNs,1775851452360000000,1775851512397000000,0
FlushQueue.executionTimeMaxNs,1775851452360000000,1775851512397000000,0
JVM.committedHeapBytes,1775851452360000000,1775851512397000000,844103680
JVM.threadCount,1775851452360000000,1775851512397000000,119
MEM.ramMinusFileMappingsBytes,1775851452360000000,1775851512397000000,1612111872
JVM.usedHeapBytes,1775851452360000000,1775851512397000000,563545272
OS.loadAverage,1775851452360000000,1775851512397000000,3.82080078125
JVM.totalBytesAllocated,1775851452360000000,1775851512397000000,6629579256
JVM.totalCpuTimeMs,1775851452360000000,1775851512397000000,130840
JVM.totalSafepointCount,1775851452360000000,1775851512397000000,234
MEM.ramBytes,1775851452360000000,1775851512397000000,2116124672
JVM.totalTimeToSafepointsMs,1775851452360000000,1775851512397000000,60
JVM.GC.collectionTimesMs,1775851452360000000,1775851512397000000,789
JVM.newThreadsCount,1775851452360000000,1775851512397000000,151
JVM.GC.collections,1775851452360000000,1775851512397000000,69
JVM.maxThreadCount,1775851452360000000,1775851512397000000,124
JVM.totalDirectByteBuffersBytes,1775851452360000000,1775851512397000000,179854288
JVM.maxHeapBytes,1775851452360000000,1775851512397000000,2147483648
MEM.ramPlusSwapMinusFileMappingsBytes,1775851452360000000,1775851512397000000,1612111872
JVM.totalTimeAtSafepointsMs,1775851452360000000,1775851512397000000,821
MEM.fileMappingsRamBytes,1775851452360000000,1775851512397000000,502951936
JVM.usedNativeBytes,1775851452360000000,1775851512397000000,319912912
StorageLockContext.competingThreads.90P,1775851452360000000,1775851512397000000,0
FilePageCache.totalPageLoadsUs,1775851452360000000,1775851512397000000,4134593
FilePageCache.pageFastCacheHits,1775851452360000000,1775851512397000000,7615
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775851452360000000,1775851512397000000,41959424
DirectByteBufferAllocator.misses,1775851452360000000,1775851512397000000,382
FilePageCache.uncachedFileAccess,1775851452360000000,1775851512397000000,285
FileChannelInterruptsRetryer.totalRetriedAttempts,1775851452360000000,1775851512397000000,0
FilePageCache.totalPageDisposalsUs,1775851452360000000,1775851512397000000,3867
MappedFileStorage.totalBytesMapped,1775851452360000000,1775851512397000000,190054400
FilePageCache.pageLoads,1775851452360000000,1775851512397000000,385
DirectByteBufferAllocator.hits,1775851452360000000,1775851512397000000,3
FilePageCache.capacityInBytes,1775851452360000000,1775851512397000000,629145600
FilePageCache.pageHits,1775851452360000000,1775851512397000000,0
StorageLockContext.competingThreads.avg,1775851452360000000,1775851512397000000,0.0
MappedFileStorage.totalTimeSpentOnMappingUs,1775851452360000000,1775851512397000000,30948
MappedFileStorage.totalPagesMapped,1775851452360000000,1775851512397000000,13
StreamlinedBlobStorage.recordsRelocated,1775851452360000000,1775851512397000000,0
StreamlinedBlobStorage.recordsDeleted,1775851452360000000,1775851512397000000,3
FilePageCache.maxRegisteredFiles,1775851452360000000,1775851512397000000,1018
FilePageCache.maxCacheSizeInBytes,1775851452360000000,1775851512397000000,229654528
DirectByteBufferAllocator.reclaimed,1775851452360000000,1775851512397000000,45
FilePageCache.pageLoadsAboveSizeThreshold,1775851452360000000,1775851512397000000,0
StorageLockContext.competingThreads.max,1775851452360000000,1775851512397000000,0
StreamlinedBlobStorage.recordsAllocated,1775851452360000000,1775851512397000000,31322
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775851452360000000,1775851512397000000,2234268
DirectByteBufferAllocator.disposed,1775851452360000000,1775851512397000000,221
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775851452360000000,1775851512397000000,168820736
MappedFileStorage.storages,1775851452360000000,1775851512397000000,13
FilePageCache.disposedBuffers,1775851452360000000,1775851512397000000,224
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775851452360000000,1775851512397000000,434163
DiskQueryRelay.taskExecutionTotalTimeUs,1775851452360000000,1775851512397000000,337994
DiskQueryRelay.tasksExecuted,1775851452360000000,1775851512397000000,949
DiskQueryRelay.taskWaitingTotalTimeUs,1775851452360000000,1775851512397000000,558655
writeAction.max.wait.ms,1775851452360000000,1775851512397000000,28
DiskQueryRelay.tasksRequested,1775851452360000000,1775851512397000000,949
writeAction.count,1775851452360000000,1775851512397000000,24
writeAction.median.wait.ms,1775851452360000000,1775851512397000000,0
writeAction.wait.ms,1775851452360000000,1775851512397000000,103
VFS.contentStorage.recordsReadSize,1775851452360000000,1775851512397000000,0
VFS.contentStorage.recordsUncompressedSize,1775851452360000000,1775851512397000000,0
VFS.contentStorage.recordsDeduplicated,1775851452360000000,1775851512397000000,0
VFS.fileByIdCache.misses,1775851452360000000,1775851512397000000,2
FileNameCache.totalMisses,1775851452360000000,1775851512397000000,77888
VFS.folderCaseSensitivityReads,1775851452360000000,1775851512397000000,0
VFS.contentStorage.recordsStoredCompressed,1775851452360000000,1775851512397000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1775851452360000000,1775851512397000000,0
VFS.contentStorage.recordsStored,1775851452360000000,1775851512397000000,0
VFS.invertedFileNameIndex.requests,1775851452360000000,1775851512397000000,0
VFS.fileChildByName,1775851452360000000,1775851512397000000,3053
VFS.contentStorage.recordsReadDecompressed,1775851452360000000,1775851512397000000,0
VFS.contentStorage.recordsStoredSize,1775851452360000000,1775851512397000000,0
VFS.fileByIdCache.hits,1775851452360000000,1775851512397000000,0
FileNameCache.queries,1775851452360000000,1775851512397000000,1246464
VFS.contentStorage.recordsRead,1775851452360000000,1775851512397000000,0
cacheStateStorage.set.counter,1775851452360000000,1775851512397000000,6
cacheStateStorage.get.counter,1775851452360000000,1775851512397000000,23
cacheStateStorage.get.duration,1775851452360000000,1775851512397000000,41
cacheStateStorage.set.duration,1775851452360000000,1775851512397000000,126
Indexing.cache.totalCacheMisses,1775851452360000000,1775851512397000000,0
Indexes.entries.lookupDurationAvgMs,1775851452360000000,1775851512397000000,0.0
Indexes.entries.lookupDurationMaxMs,1775851452360000000,1775851512397000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775851452360000000,1775851512397000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1775851452360000000,1775851512397000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1775851452360000000,1775851512397000000,0
Indexing.cache.totalCacheAccesses,1775851452360000000,1775851512397000000,0
Indexes.allKeys.lookupDuration90PMs,1775851452360000000,1775851512397000000,0.0
Indexing.writesQueuedMin,1775851452360000000,1775851512397000000,9223372036854775807
Indexes.entries.lookups,1775851452360000000,1775851512397000000,1
Indexing.writer_5.totalTimeSpentWritingMs,1775851452360000000,1775851512397000000,0
Indexes.stubs.lookupDurationAvgMs,1775851452360000000,1775851512397000000,0.0
Indexing.cache.totalCacheEvicted,1775851452360000000,1775851512397000000,0
Indexes.allKeys.lookups,1775851452360000000,1775851512397000000,0
Indexes.stubs.lookups,1775851452360000000,1775851512397000000,0
Indexes.entries.lookupDuration90PMs,1775851452360000000,1775851512397000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1775851452360000000,1775851512397000000,0
Indexes.stubs.lookupDuration90PMs,1775851452360000000,1775851512397000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775851452360000000,1775851512397000000,0.0
Indexing.writesQueuedMax,1775851452360000000,1775851512397000000,0
Indexing.totalTimeIndexersSleptMs,1775851452360000000,1775851512397000000,0
Indexing.writer_4.totalTimeSpentWritingMs,1775851452360000000,1775851512397000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1775851452360000000,1775851512397000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1775851452360000000,1775851512397000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1775851452360000000,1775851512397000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1775851452360000000,1775851512397000000,149
workspaceModel.on.before.changed.ms,1775851452360000000,1775851512397000000,78
workspaceModel.cachedValue.clear.count,1775851452360000000,1775851512397000000,2
workspaceModel.workspaceFileIndexData.processFileSets.ms,1775851452360000000,1775851512397000000,0
workspaceModel.check.recursive.update.ms,1775851452360000000,1775851512397000000,3
workspaceModel.cachedValue.from.cache.count,1775851452360000000,1775851512397000000,49
workspaceModel.full.replace.project.model.ms,1775851452360000000,1775851512397000000,66
workspaceModel.initializing.ms,1775851452360000000,1775851512397000000,6
workspaceModel.workspaceFileIndexData.instances.count,1775851452360000000,1775851512397000000,1
workspaceModel.loading.from.cache.ms,1775851452360000000,1775851512397000000,3
workspaceModel.updates.precise.ms,1775851452360000000,1775851512397000000,10
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1775851452360000000,1775851512397000000,0
workspaceModel.updates.count,1775851452360000000,1775851512397000000,7
workspaceModel.cachedValueWithParameters.total.get.count,1775851452360000000,1775851512397000000,0
workspaceModel.cachedValue.calculated.count,1775851452360000000,1775851512397000000,24
workspaceModel.cachedValue.total.get.count,1775851452360000000,1775851512397000000,73
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1775851452360000000,1775851512397000000,59
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1775851452360000000,1775851512397000000,5
workspaceModel.collect.changes.ms,1775851452360000000,1775851512397000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1775851452360000000,1775851512397000000,0
workspaceModel.updates.ms,1775851452360000000,1775851512397000000,193
workspaceModel.workspaceFileIndexData.init.ms,1775851452360000000,1775851512397000000,27
workspaceModel.on.changed.ms,1775851452360000000,1775851512397000000,141
workspaceModel.to.snapshot.ms,1775851452360000000,1775851512397000000,2
workspaceModel.update.unloaded.entities.ms,1775851452360000000,1775851512397000000,0
workspaceModel.loading.total.ms,1775851452360000000,1775851512397000000,14
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1775851452360000000,1775851512397000000,9
workspaceModel.replace.project.model.ms,1775851452360000000,1775851512397000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1775851452360000000,1775851512397000000,31
workspaceModel.workspaceFileIndexData.markDirty.ms,1775851452360000000,1775851512397000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1775851452360000000,1775851512397000000,0
workspaceModel.cachedValueWithParameters.clear.count,1775851452360000000,1775851512397000000,0
workspaceModel.init.bridges.ms,1775851452360000000,1775851512397000000,10
workspaceModel.pre.handlers.ms,1775851452360000000,1775851512397000000,2
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1775851452360000000,1775851512397000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1775851452360000000,1775851512397000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1775851452360000000,1775851512397000000,0
