# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.global.initialize.library.bridges.after.loading.ms,1775857877443000000,1775857937610000000,1
jps.library.entities.serializer.save.entities.ms,1775857877443000000,1775857937610000000,0
jps.apply.loaded.storage.ms,1775857877443000000,1775857937610000000,195
jps.module.iml.entities.serializer.save.entities.ms,1775857877443000000,1775857937610000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775857877443000000,1775857937610000000,85
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775857877443000000,1775857937610000000,539
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775857877443000000,1775857937610000000,2
workspaceModel.mutableEntityStorage.instances.count,1775857877443000000,1775857937610000000,28
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775857877443000000,1775857937610000000,14
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1775857877443000000,1775857937610000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1775857877443000000,1775857937610000000,24
workspaceModel.load.cache.metadata.from.file.ms,1775857877443000000,1775857937610000000,0
jps.library.entities.serializer.load.entities.ms,1775857877443000000,1775857937610000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775857877443000000,1775857937610000000,53
workspaceModel.delayed.project.synchronizer.sync.ms,1775857877443000000,1775857937610000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775857877443000000,1775857937610000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775857877443000000,1775857937610000000,0
jps.global.get.libraries.ms,1775857877443000000,1775857937610000000,1
jps.facet.change.listener.init.bridge.ms,1775857877443000000,1775857937610000000,1
workspaceModel.save.cache.to.file.ms,1775857877443000000,1775857937610000000,154
workspaceModel.global.updates.count,1775857877443000000,1775857937610000000,1
jps.app.storage.content.reader.load.component.ms,1775857877443000000,1775857937610000000,0
jps.save.global.entities.ms,1775857877443000000,1775857937610000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775857877443000000,1775857937610000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1775857877443000000,1775857937610000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1775857877443000000,1775857937610000000,1
workspaceModel.moduleBridge.before.changed.ms,1775857877443000000,1775857937610000000,0
workspaceModel.global.apply.state.to.project.ms,1775857877443000000,1775857937610000000,14
jps.project.serializers.save.ms,1775857877443000000,1775857937610000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775857877443000000,1775857937610000000,0
workspaceModel.orphan.listener.update.ms,1775857877443000000,1775857937610000000,4
jps.facet.change.listener.before.change.events.ms,1775857877443000000,1775857937610000000,0
jps.global.initialize.library.bridges.ms,1775857877443000000,1775857937610000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1775857877443000000,1775857937610000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775857877443000000,1775857937610000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775857877443000000,1775857937610000000,0
jps.save.changed.project.entities.ms,1775857877443000000,1775857937610000000,0
workspaceModel.do.save.caches.ms,1775857877443000000,1775857937610000000,159
jps.artifact.entities.serializer.load.entities.ms,1775857877443000000,1775857937610000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1775857877443000000,1775857937610000000,2
jps.reload.project.entities.ms,1775857877443000000,1775857937610000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775857877443000000,1775857937610000000,2
jps.load.initial.state.ms,1775857877443000000,1775857937610000000,20
workspaceModel.mutableEntityStorage.collect.changes.ms,1775857877443000000,1775857937610000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775857877443000000,1775857937610000000,0
workspaceModel.sync.entities.ms,1775857877443000000,1775857937610000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1775857877443000000,1775857937610000000,0
writeAction.count,1775857937610000000,1775857997486000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1775857937610000000,1775857997486000000,19367
DiskQueryRelay.tasksRequested,1775857937610000000,1775857997486000000,145
writeAction.median.wait.ms,1775857937610000000,1775857997486000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1775857937610000000,1775857997486000000,19599
writeAction.max.wait.ms,1775857937610000000,1775857997486000000,3
DiskQueryRelay.tasksExecuted,1775857937610000000,1775857997486000000,145
writeAction.wait.ms,1775857937610000000,1775857997486000000,0
cacheStateStorage.set.duration,1775857937610000000,1775857997486000000,0
cacheStateStorage.get.counter,1775857937610000000,1775857997486000000,0
cacheStateStorage.get.duration,1775857937610000000,1775857997486000000,0
cacheStateStorage.set.counter,1775857937610000000,1775857997486000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1775857937610000000,1775857997486000000,0
compiler.ArtifactManagerBridge.commit.ms,1775857937610000000,1775857997486000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1775857937610000000,1775857997486000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1775857937610000000,1775857997486000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1775857937610000000,1775857997486000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1775857937610000000,1775857997486000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1775857937610000000,1775857997486000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775857937610000000,1775857997486000000,41959424
StorageLockContext.competingThreads.max,1775857937610000000,1775857997486000000,0
FilePageCache.disposedBuffers,1775857937610000000,1775857997486000000,538
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775857937610000000,1775857997486000000,0
DirectByteBufferAllocator.hits,1775857937610000000,1775857997486000000,0
FilePageCache.totalPageDisposalsUs,1775857937610000000,1775857997486000000,0
FilePageCache.uncachedFileAccess,1775857937610000000,1775857997486000000,0
StorageLockContext.competingThreads.90P,1775857937610000000,1775857997486000000,0
FilePageCache.totalPageLoadsUs,1775857937610000000,1775857997486000000,0
DirectByteBufferAllocator.disposed,1775857937610000000,1775857997486000000,538
StorageLockContext.competingThreads.avg,1775857937610000000,1775857997486000000,0.0
MappedFileStorage.totalBytesMapped,1775857937610000000,1775857997486000000,194248704
FileChannelInterruptsRetryer.totalRetriedAttempts,1775857937610000000,1775857997486000000,0
StreamlinedBlobStorage.recordsDeleted,1775857937610000000,1775857997486000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1775857937610000000,1775857997486000000,302013
DirectByteBufferAllocator.misses,1775857937610000000,1775857997486000000,0
DirectByteBufferAllocator.reclaimed,1775857937610000000,1775857997486000000,42
FilePageCache.pageLoads,1775857937610000000,1775857997486000000,0
FilePageCache.maxRegisteredFiles,1775857937610000000,1775857997486000000,1030
StreamlinedBlobStorage.recordsRelocated,1775857937610000000,1775857997486000000,0
MappedFileStorage.totalPagesMapped,1775857937610000000,1775857997486000000,14
FilePageCache.pageFastCacheHits,1775857937610000000,1775857997486000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775857937610000000,1775857997486000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775857937610000000,1775857997486000000,0
FilePageCache.pageHits,1775857937610000000,1775857997486000000,0
MappedFileStorage.storages,1775857937610000000,1775857997486000000,14
StreamlinedBlobStorage.recordsAllocated,1775857937610000000,1775857997486000000,0
FilePageCache.maxCacheSizeInBytes,1775857937610000000,1775857997486000000,562053120
FilePageCache.capacityInBytes,1775857937610000000,1775857997486000000,629145600
FilePageCache.pageLoadsAboveSizeThreshold,1775857937610000000,1775857997486000000,0
VFS.contentStorage.recordsStoredSize,1775857937610000000,1775857997486000000,0
FileNameCache.totalMisses,1775857937610000000,1775857997486000000,64
VFS.folderCaseSensitivityReads,1775857937610000000,1775857997486000000,0
FileNameCache.queries,1775857937610000000,1775857997486000000,1408
VFS.contentStorage.recordsStoredCompressed,1775857937610000000,1775857997486000000,0
VFS.contentStorage.recordsReadSize,1775857937610000000,1775857997486000000,0
VFS.fileByIdCache.misses,1775857937610000000,1775857997486000000,0
VFS.fileByIdCache.hits,1775857937610000000,1775857997486000000,0
VFS.contentStorage.recordsReadDecompressed,1775857937610000000,1775857997486000000,0
VFS.invertedFileNameIndex.requests,1775857937610000000,1775857997486000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1775857937610000000,1775857997486000000,0
VFS.fileChildByName,1775857937610000000,1775857997486000000,8
VFS.contentStorage.recordsStored,1775857937610000000,1775857997486000000,0
VFS.contentStorage.recordsRead,1775857937610000000,1775857997486000000,0
VFS.contentStorage.recordsUncompressedSize,1775857937610000000,1775857997486000000,0
VFS.contentStorage.recordsDeduplicated,1775857937610000000,1775857997486000000,0
Indexes.stubs.lookupDurationAvgMs,1775857937610000000,1775857997486000000,0.0
Indexes.entries.lookups,1775857937610000000,1775857997486000000,0
Indexes.allKeys.lookupDurationAvgMs,1775857937610000000,1775857997486000000,0.0
Indexing.writesQueuedMax,1775857937610000000,1775857997486000000,0
Indexing.totalTimeIndexersSleptMs,1775857937610000000,1775857997486000000,0
Indexing.cache.totalCacheMisses,1775857937610000000,1775857997486000000,0
Indexing.writer_5.totalTimeSpentWritingMs,1775857937610000000,1775857997486000000,0
Indexes.stubs.lookupDuration90PMs,1775857937610000000,1775857997486000000,0.0
Indexes.stubs.lookups,1775857937610000000,1775857997486000000,0
Indexes.allKeys.lookups,1775857937610000000,1775857997486000000,0
Indexes.entries.lookupDuration90PMs,1775857937610000000,1775857997486000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1775857937610000000,1775857997486000000,0
Indexing.cache.totalCacheEvicted,1775857937610000000,1775857997486000000,0
Indexes.allKeys.lookupDurationMaxMs,1775857937610000000,1775857997486000000,0.0
Indexing.cache.totalCacheAccesses,1775857937610000000,1775857997486000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1775857937610000000,1775857997486000000,0
Indexes.entries.lookupDurationMaxMs,1775857937610000000,1775857997486000000,0.0
Indexes.entries.lookupDurationAvgMs,1775857937610000000,1775857997486000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775857937610000000,1775857997486000000,0.0
Indexing.writer_4.totalTimeSpentWritingMs,1775857937610000000,1775857997486000000,0
Indexes.allKeys.lookupDuration90PMs,1775857937610000000,1775857997486000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1775857937610000000,1775857997486000000,0
Indexing.writesQueuedMin,1775857937610000000,1775857997486000000,9223372036854775807
Indexing.writer_1.totalTimeSpentWritingMs,1775857937610000000,1775857997486000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1775857937610000000,1775857997486000000,0
workspaceModel.replace.project.model.ms,1775857937610000000,1775857997486000000,0
workspaceModel.pre.handlers.ms,1775857937610000000,1775857997486000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1775857937610000000,1775857997486000000,0
workspaceModel.check.recursive.update.ms,1775857937610000000,1775857997486000000,0
workspaceModel.on.before.changed.ms,1775857937610000000,1775857997486000000,0
workspaceModel.cachedValue.from.cache.count,1775857937610000000,1775857997486000000,1
workspaceModel.loading.from.cache.ms,1775857937610000000,1775857997486000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1775857937610000000,1775857997486000000,0
workspaceModel.collect.changes.ms,1775857937610000000,1775857997486000000,0
workspaceModel.updates.precise.ms,1775857937610000000,1775857997486000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1775857937610000000,1775857997486000000,0
workspaceModel.full.replace.project.model.ms,1775857937610000000,1775857997486000000,0
workspaceModel.workspaceFileIndexData.instances.count,1775857937610000000,1775857997486000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1775857937610000000,1775857997486000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1775857937610000000,1775857997486000000,0
workspaceModel.updates.count,1775857937610000000,1775857997486000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1775857937610000000,1775857997486000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1775857937610000000,1775857997486000000,0
workspaceModel.update.unloaded.entities.ms,1775857937610000000,1775857997486000000,0
