# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.executionTime90PNs,1775859631767000000,1775859692106000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775859631767000000,1775859692106000000,1
FlushQueue.tasksExecuted,1775859631767000000,1775859692106000000,0
NonBlockingReadAction.failedExecutionTimeUs,1775859631767000000,1775859692106000000,0
FlushQueue.executionTimeAvgNs,1775859631767000000,1775859692106000000,0.0
AWTEventQueue.eventsDispatched,1775859631767000000,1775859692106000000,0
NonBlockingReadAction.failedExecutionsCount,1775859631767000000,1775859692106000000,0
AWTEventQueue.dispatchTime90PNs,1775859631767000000,1775859692106000000,0
FlushQueue.waitingTime90PNs,1775859631767000000,1775859692106000000,0
AWTEventQueue.dispatchTimeTotalNS,1775859631767000000,1775859692106000000,1706205188
AWTEventQueue.dispatchTimeAvgNs,1775859631767000000,1775859692106000000,0.0
WriteAction.executionsCount,1775859631767000000,1775859692106000000,1
DiskQueryRelay.tasksRequested,1775859631767000000,1775859692106000000,20
writeAction.max.wait.ms,1775859631767000000,1775859692106000000,2
writeAction.count,1775859631767000000,1775859692106000000,1
DiskQueryRelay.tasksExecuted,1775859631767000000,1775859692106000000,20
DiskQueryRelay.taskExecutionTotalTimeUs,1775859631767000000,1775859692106000000,16977
writeAction.median.wait.ms,1775859631767000000,1775859692106000000,0
writeAction.wait.ms,1775859631767000000,1775859692106000000,2
DiskQueryRelay.taskWaitingTotalTimeUs,1775859631767000000,1775859692106000000,47410
Indexing.cache.totalCacheMisses,1775859631767000000,1775859692106000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1775859631767000000,1775859692106000000,0
Indexing.writesQueuedMax,1775859631767000000,1775859692106000000,0
Indexing.cache.totalCacheEvicted,1775859631767000000,1775859692106000000,0
Indexing.writer_4.totalTimeSpentWritingMs,1775859631767000000,1775859692106000000,0
Indexing.writer_5.totalTimeSpentWritingMs,1775859631767000000,1775859692106000000,0
Indexing.writesQueuedMin,1775859631767000000,1775859692106000000,9223372036854775807
Indexing.writer_1.totalTimeSpentWritingMs,1775859631767000000,1775859692106000000,0
Indexing.totalTimeIndexersSleptMs,1775859631767000000,1775859692106000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1775859631767000000,1775859692106000000,0
Indexing.cache.totalCacheAccesses,1775859631767000000,1775859692106000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1775859631767000000,1775859692106000000,0
FileNameCache.totalMisses,1775859631767000000,1775859692106000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1775859631767000000,1775859692106000000,0
VFS.contentStorage.recordsStoredCompressed,1775859631767000000,1775859692106000000,0
VFS.fileByIdCache.hits,1775859631767000000,1775859692106000000,0
VFS.contentStorage.recordsReadSize,1775859631767000000,1775859692106000000,0
VFS.fileByIdCache.misses,1775859631767000000,1775859692106000000,0
VFS.folderCaseSensitivityReads,1775859631767000000,1775859692106000000,0
VFS.contentStorage.recordsDeduplicated,1775859631767000000,1775859692106000000,0
VFS.contentStorage.recordsReadDecompressed,1775859631767000000,1775859692106000000,0
VFS.fileChildByName,1775859631767000000,1775859692106000000,108
VFS.contentStorage.recordsRead,1775859631767000000,1775859692106000000,0
VFS.contentStorage.recordsUncompressedSize,1775859631767000000,1775859692106000000,0
FileNameCache.queries,1775859631767000000,1775859692106000000,0
VFS.contentStorage.recordsStoredSize,1775859631767000000,1775859692106000000,0
VFS.contentStorage.recordsStored,1775859631767000000,1775859692106000000,0
VFS.invertedFileNameIndex.requests,1775859631767000000,1775859692106000000,0
FilePageCache.pageFastCacheHits,1775859692106000000,1775859751803000000,0
StreamlinedBlobStorage.recordsDeleted,1775859692106000000,1775859751803000000,0
StreamlinedBlobStorage.recordsAllocated,1775859692106000000,1775859751803000000,0
FilePageCache.pageLoads,1775859692106000000,1775859751803000000,0
StorageLockContext.competingThreads.avg,1775859692106000000,1775859751803000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775859692106000000,1775859751803000000,229654528
FilePageCache.capacityInBytes,1775859692106000000,1775859751803000000,629145600
StorageLockContext.competingThreads.90P,1775859692106000000,1775859751803000000,0
StreamlinedBlobStorage.recordsRelocated,1775859692106000000,1775859751803000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775859692106000000,1775859751803000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775859692106000000,1775859751803000000,0
FilePageCache.maxRegisteredFiles,1775859692106000000,1775859751803000000,614
DirectByteBufferAllocator.disposed,1775859692106000000,1775859751803000000,0
MappedFileStorage.storages,1775859692106000000,1775859751803000000,6
MappedFileStorage.totalTimeSpentOnMappingUs,1775859692106000000,1775859751803000000,16458
FilePageCache.pageLoadsAboveSizeThreshold,1775859692106000000,1775859751803000000,0
DirectByteBufferAllocator.reclaimed,1775859692106000000,1775859751803000000,0
DirectByteBufferAllocator.hits,1775859692106000000,1775859751803000000,0
FilePageCache.pageHits,1775859692106000000,1775859751803000000,0
FilePageCache.uncachedFileAccess,1775859692106000000,1775859751803000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1775859692106000000,1775859751803000000,0
FilePageCache.maxCacheSizeInBytes,1775859692106000000,1775859751803000000,229654528
DirectByteBufferAllocator.misses,1775859692106000000,1775859751803000000,0
StorageLockContext.competingThreads.max,1775859692106000000,1775859751803000000,0
MappedFileStorage.totalBytesMapped,1775859692106000000,1775859751803000000,164626432
MappedFileStorage.totalPagesMapped,1775859692106000000,1775859751803000000,6
FilePageCache.totalPageDisposalsUs,1775859692106000000,1775859751803000000,0
FilePageCache.disposedBuffers,1775859692106000000,1775859751803000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775859692106000000,1775859751803000000,0
FilePageCache.totalPageLoadsUs,1775859692106000000,1775859751803000000,0
cacheStateStorage.set.counter,1775859692106000000,1775859751803000000,0
cacheStateStorage.set.duration,1775859692106000000,1775859751803000000,0
cacheStateStorage.get.duration,1775859692106000000,1775859751803000000,0
cacheStateStorage.get.counter,1775859692106000000,1775859751803000000,0
FlushQueue.executionTimeMaxNs,1775859692106000000,1775859751803000000,0
FlushQueue.queueSizeAvg,1775859692106000000,1775859751803000000,0.0
FlushQueue.waitingTimeAvgNs,1775859692106000000,1775859751803000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1775859692106000000,1775859751803000000,0
FlushQueue.queueSizeMax,1775859692106000000,1775859751803000000,0
AWTEventQueue.dispatchTimeMaxNs,1775859692106000000,1775859751803000000,145407
ReadAction.executionsCount,1775859692106000000,1775859751803000000,264
FlushQueue.queueSize90P,1775859692106000000,1775859751803000000,0
FlushQueue.waitingTimeMaxNs,1775859692106000000,1775859751803000000,0
FlushQueue.executionTime90PNs,1775859692106000000,1775859751803000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775859692106000000,1775859751803000000,0
FlushQueue.tasksExecuted,1775859692106000000,1775859751803000000,0
NonBlockingReadAction.failedExecutionTimeUs,1775859692106000000,1775859751803000000,0
FlushQueue.executionTimeAvgNs,1775859692106000000,1775859751803000000,0.0
AWTEventQueue.eventsDispatched,1775859692106000000,1775859751803000000,1
NonBlockingReadAction.failedExecutionsCount,1775859692106000000,1775859751803000000,0
AWTEventQueue.dispatchTime90PNs,1775859692106000000,1775859751803000000,145407
FlushQueue.waitingTime90PNs,1775859692106000000,1775859751803000000,0
AWTEventQueue.dispatchTimeTotalNS,1775859692106000000,1775859751803000000,1975729667
AWTEventQueue.dispatchTimeAvgNs,1775859692106000000,1775859751803000000,144896.0
WriteAction.executionsCount,1775859692106000000,1775859751803000000,0
DiskQueryRelay.tasksRequested,1775859692106000000,1775859751803000000,25
writeAction.max.wait.ms,1775859692106000000,1775859751803000000,2
writeAction.count,1775859692106000000,1775859751803000000,0
DiskQueryRelay.tasksExecuted,1775859692106000000,1775859751803000000,25
DiskQueryRelay.taskExecutionTotalTimeUs,1775859692106000000,1775859751803000000,4682
writeAction.median.wait.ms,1775859692106000000,1775859751803000000,0
writeAction.wait.ms,1775859692106000000,1775859751803000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1775859692106000000,1775859751803000000,21387
Indexing.cache.totalCacheMisses,1775859692106000000,1775859751803000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1775859692106000000,1775859751803000000,0
Indexing.writesQueuedMax,1775859692106000000,1775859751803000000,0
Indexing.cache.totalCacheEvicted,1775859692106000000,1775859751803000000,0
Indexing.writer_4.totalTimeSpentWritingMs,1775859692106000000,1775859751803000000,0
Indexing.writer_5.totalTimeSpentWritingMs,1775859692106000000,1775859751803000000,0
Indexing.writesQueuedMin,1775859692106000000,1775859751803000000,9223372036854775807
Indexing.writer_1.totalTimeSpentWritingMs,1775859692106000000,1775859751803000000,0
Indexing.totalTimeIndexersSleptMs,1775859692106000000,1775859751803000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1775859692106000000,1775859751803000000,0
Indexing.cache.totalCacheAccesses,1775859692106000000,1775859751803000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1775859692106000000,1775859751803000000,0
FileNameCache.totalMisses,1775859692106000000,1775859751803000000,256
VFS.contentStorage.recordsDecompressionTimeUs,1775859692106000000,1775859751803000000,0
VFS.contentStorage.recordsStoredCompressed,1775859692106000000,1775859751803000000,0
VFS.fileByIdCache.hits,1775859692106000000,1775859751803000000,0
VFS.contentStorage.recordsReadSize,1775859692106000000,1775859751803000000,0
VFS.fileByIdCache.misses,1775859692106000000,1775859751803000000,0
VFS.folderCaseSensitivityReads,1775859692106000000,1775859751803000000,0
VFS.contentStorage.recordsDeduplicated,1775859692106000000,1775859751803000000,0
VFS.contentStorage.recordsReadDecompressed,1775859692106000000,1775859751803000000,0
VFS.fileChildByName,1775859692106000000,1775859751803000000,60
VFS.contentStorage.recordsRead,1775859692106000000,1775859751803000000,0
VFS.contentStorage.recordsUncompressedSize,1775859692106000000,1775859751803000000,0
FileNameCache.queries,1775859692106000000,1775859751803000000,4672
VFS.contentStorage.recordsStoredSize,1775859692106000000,1775859751803000000,0
VFS.contentStorage.recordsStored,1775859692106000000,1775859751803000000,0
VFS.invertedFileNameIndex.requests,1775859692106000000,1775859751803000000,0
workspaceModel.cachedValueWithParameters.clear.count,1775859751803000000,1775859811812000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1775859751803000000,1775859811812000000,58
workspaceModel.workspaceFileIndexData.processFileSets.ms,1775859751803000000,1775859811812000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1775859751803000000,1775859811812000000,0
workspaceModel.replace.project.model.ms,1775859751803000000,1775859811812000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1775859751803000000,1775859811812000000,0
workspaceModel.initializing.ms,1775859751803000000,1775859811812000000,3
workspaceModel.collect.changes.ms,1775859751803000000,1775859811812000000,0
workspaceModel.on.before.changed.ms,1775859751803000000,1775859811812000000,36
workspaceModel.update.unloaded.entities.ms,1775859751803000000,1775859811812000000,0
workspaceModel.updates.count,1775859751803000000,1775859811812000000,4
workspaceModel.cachedValueWithParameters.calculated.count,1775859751803000000,1775859811812000000,0
workspaceModel.full.replace.project.model.ms,1775859751803000000,1775859811812000000,5
workspaceModel.workspaceFileIndexData.markDirty.ms,1775859751803000000,1775859811812000000,0
workspaceModel.workspaceFileIndexData.instances.count,1775859751803000000,1775859811812000000,1
workspaceModel.to.snapshot.ms,1775859751803000000,1775859811812000000,1
workspaceModel.cachedValue.calculated.count,1775859751803000000,1775859811812000000,11
workspaceModel.updates.ms,1775859751803000000,1775859811812000000,170
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1775859751803000000,1775859811812000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1775859751803000000,1775859811812000000,2
workspaceModel.updates.precise.ms,1775859751803000000,1775859811812000000,17
workspaceModel.loading.total.ms,1775859751803000000,1775859811812000000,59
workspaceModel.check.recursive.update.ms,1775859751803000000,1775859811812000000,0
workspaceModel.cachedValue.total.get.count,1775859751803000000,1775859811812000000,44
workspaceModel.cachedValue.from.cache.count,1775859751803000000,1775859811812000000,33
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1775859751803000000,1775859811812000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1775859751803000000,1775859811812000000,2
workspaceModel.on.changed.ms,1775859751803000000,1775859811812000000,112
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1775859751803000000,1775859811812000000,313
workspaceModel.cachedValue.clear.count,1775859751803000000,1775859811812000000,0
workspaceModel.pre.handlers.ms,1775859751803000000,1775859811812000000,1
workspaceModel.workspaceFileIndexData.getPackageName.ms,1775859751803000000,1775859811812000000,0
workspaceModel.loading.from.cache.ms,1775859751803000000,1775859811812000000,48
workspaceModel.entityStorageSnapshotImpl.instances.count,1775859751803000000,1775859811812000000,22
workspaceModel.init.bridges.ms,1775859751803000000,1775859811812000000,3
workspaceModel.workspaceFileIndexData.init.ms,1775859751803000000,1775859811812000000,31
FilePageCache.pageFastCacheHits,1775859751803000000,1775859811812000000,3218
StreamlinedBlobStorage.recordsDeleted,1775859751803000000,1775859811812000000,0
StreamlinedBlobStorage.recordsAllocated,1775859751803000000,1775859811812000000,0
FilePageCache.pageLoads,1775859751803000000,1775859811812000000,158
StorageLockContext.competingThreads.avg,1775859751803000000,1775859811812000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775859751803000000,1775859811812000000,395329536
FilePageCache.capacityInBytes,1775859751803000000,1775859811812000000,629145600
StorageLockContext.competingThreads.90P,1775859751803000000,1775859811812000000,0
StreamlinedBlobStorage.recordsRelocated,1775859751803000000,1775859811812000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775859751803000000,1775859811812000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775859751803000000,1775859811812000000,0
FilePageCache.maxRegisteredFiles,1775859751803000000,1775859811812000000,1018
DirectByteBufferAllocator.disposed,1775859751803000000,1775859811812000000,0
MappedFileStorage.storages,1775859751803000000,1775859811812000000,13
MappedFileStorage.totalTimeSpentOnMappingUs,1775859751803000000,1775859811812000000,20124
FilePageCache.pageLoadsAboveSizeThreshold,1775859751803000000,1775859811812000000,0
DirectByteBufferAllocator.reclaimed,1775859751803000000,1775859811812000000,0
DirectByteBufferAllocator.hits,1775859751803000000,1775859811812000000,0
FilePageCache.pageHits,1775859751803000000,1775859811812000000,0
FilePageCache.uncachedFileAccess,1775859751803000000,1775859811812000000,158
FileChannelInterruptsRetryer.totalRetriedAttempts,1775859751803000000,1775859811812000000,0
FilePageCache.maxCacheSizeInBytes,1775859751803000000,1775859811812000000,395329536
DirectByteBufferAllocator.misses,1775859751803000000,1775859811812000000,158
StorageLockContext.competingThreads.max,1775859751803000000,1775859811812000000,0
MappedFileStorage.totalBytesMapped,1775859751803000000,1775859811812000000,190054400
MappedFileStorage.totalPagesMapped,1775859751803000000,1775859811812000000,13
FilePageCache.totalPageDisposalsUs,1775859751803000000,1775859811812000000,358
FilePageCache.disposedBuffers,1775859751803000000,1775859811812000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775859751803000000,1775859811812000000,0
FilePageCache.totalPageLoadsUs,1775859751803000000,1775859811812000000,2542952
cacheStateStorage.set.counter,1775859751803000000,1775859811812000000,7
cacheStateStorage.set.duration,1775859751803000000,1775859811812000000,33
cacheStateStorage.get.duration,1775859751803000000,1775859811812000000,23
cacheStateStorage.get.counter,1775859751803000000,1775859811812000000,21
FlushQueue.executionTimeMaxNs,1775859751803000000,1775859811812000000,0
FlushQueue.queueSizeAvg,1775859751803000000,1775859811812000000,0.0
FlushQueue.waitingTimeAvgNs,1775859751803000000,1775859811812000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1775859751803000000,1775859811812000000,6752
FlushQueue.queueSizeMax,1775859751803000000,1775859811812000000,0
AWTEventQueue.dispatchTimeMaxNs,1775859751803000000,1775859811812000000,229375
ReadAction.executionsCount,1775859751803000000,1775859811812000000,61221
FlushQueue.queueSize90P,1775859751803000000,1775859811812000000,0
FlushQueue.waitingTimeMaxNs,1775859751803000000,1775859811812000000,0
FlushQueue.executionTime90PNs,1775859751803000000,1775859811812000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775859751803000000,1775859811812000000,1
FlushQueue.tasksExecuted,1775859751803000000,1775859811812000000,0
NonBlockingReadAction.failedExecutionTimeUs,1775859751803000000,1775859811812000000,0
FlushQueue.executionTimeAvgNs,1775859751803000000,1775859811812000000,0.0
AWTEventQueue.eventsDispatched,1775859751803000000,1775859811812000000,1
NonBlockingReadAction.failedExecutionsCount,1775859751803000000,1775859811812000000,0
AWTEventQueue.dispatchTime90PNs,1775859751803000000,1775859811812000000,229375
FlushQueue.waitingTime90PNs,1775859751803000000,1775859811812000000,0
AWTEventQueue.dispatchTimeTotalNS,1775859751803000000,1775859811812000000,7559749464
AWTEventQueue.dispatchTimeAvgNs,1775859751803000000,1775859811812000000,228864.0
WriteAction.executionsCount,1775859751803000000,1775859811812000000,13
jps.global.initialize.library.bridges.after.loading.ms,1775859751803000000,1775859811812000000,1
jps.apply.loaded.storage.ms,1775859751803000000,1775859811812000000,5976
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1775859751803000000,1775859811812000000,0
jps.reload.project.entities.ms,1775859751803000000,1775859811812000000,0
workspaceModel.moduleBridge.before.changed.ms,1775859751803000000,1775859811812000000,0
jps.save.changed.project.entities.ms,1775859751803000000,1775859811812000000,0
jps.facet.change.listener.init.bridge.ms,1775859751803000000,1775859811812000000,1
workspaceModel.global.updates.count,1775859751803000000,1775859811812000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775859751803000000,1775859811812000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1775859751803000000,1775859811812000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775859751803000000,1775859811812000000,21
workspaceModel.mutableEntityStorage.instances.count,1775859751803000000,1775859811812000000,33
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775859751803000000,1775859811812000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775859751803000000,1775859811812000000,0
jps.project.serializers.save.ms,1775859751803000000,1775859811812000000,0
jps.library.entities.serializer.save.entities.ms,1775859751803000000,1775859811812000000,0
workspaceModel.orphan.listener.update.ms,1775859751803000000,1775859811812000000,4
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775859751803000000,1775859811812000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1775859751803000000,1775859811812000000,3
jps.save.global.entities.ms,1775859751803000000,1775859811812000000,239
jps.storage.jps.conf.reader.load.component.ms,1775859751803000000,1775859811812000000,3
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775859751803000000,1775859811812000000,12
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1775859751803000000,1775859811812000000,1
jps.module.iml.entities.serializer.save.entities.ms,1775859751803000000,1775859811812000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775859751803000000,1775859811812000000,0
jps.global.get.libraries.ms,1775859751803000000,1775859811812000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775859751803000000,1775859811812000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775859751803000000,1775859811812000000,29
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775859751803000000,1775859811812000000,0
jps.global.handle.before.change.events.ms,1775859751803000000,1775859811812000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775859751803000000,1775859811812000000,5
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1775859751803000000,1775859811812000000,0
workspaceModel.load.cache.from.file.ms,1775859751803000000,1775859811812000000,175
jps.module.iml.entities.serializer.load.entities.ms,1775859751803000000,1775859811812000000,29
workspaceModel.moduleBridge.facet.initialization.ms,1775859751803000000,1775859811812000000,102
workspaceModel.sync.entities.ms,1775859751803000000,1775859811812000000,0
workspaceModel.global.updates.ms,1775859751803000000,1775859811812000000,51
jps.app.storage.content.writer.save.component.ms,1775859751803000000,1775859811812000000,14
workspaceModel.moduleBridge.update.option.ms,1775859751803000000,1775859811812000000,0
jps.load.project.to.empty.storage.ms,1775859751803000000,1775859811812000000,97
workspaceModel.mutableEntityStorage.put.entity.ms,1775859751803000000,1775859811812000000,8
workspaceModel.global.apply.state.to.project.ms,1775859751803000000,1775859811812000000,172
workspaceModel.mutableEntityStorage.collect.changes.ms,1775859751803000000,1775859811812000000,4
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775859751803000000,1775859811812000000,0
jps.project.serializers.load.ms,1775859751803000000,1775859811812000000,59
workspaceModel.delayed.project.synchronizer.sync.ms,1775859751803000000,1775859811812000000,6077
jps.app.storage.content.reader.load.component.ms,1775859751803000000,1775859811812000000,0
jps.facet.change.listener.before.change.events.ms,1775859751803000000,1775859811812000000,0
jps.global.initialize.library.bridges.ms,1775859751803000000,1775859811812000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775859751803000000,1775859811812000000,186
jps.artifact.entities.serializer.save.entities.ms,1775859751803000000,1775859811812000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775859751803000000,1775859811812000000,2
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1775859751803000000,1775859811812000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775859751803000000,1775859811812000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775859751803000000,1775859811812000000,0
jps.library.entities.serializer.load.entities.ms,1775859751803000000,1775859811812000000,0
jps.load.initial.state.ms,1775859751803000000,1775859811812000000,26
jps.facet.change.listener.process.change.events.ms,1775859751803000000,1775859811812000000,4
workspaceModel.do.save.caches.ms,1775859751803000000,1775859811812000000,111
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1775859751803000000,1775859811812000000,1
workspaceModel.load.cache.metadata.from.file.ms,1775859751803000000,1775859811812000000,20
jps.global.handle.changed.events.ms,1775859751803000000,1775859811812000000,0
jps.global.get.library.by.name.ms,1775859751803000000,1775859811812000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775859751803000000,1775859811812000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775859751803000000,1775859811812000000,4
workspaceModel.save.cache.to.file.ms,1775859751803000000,1775859811812000000,103
workspaceModel.mutableEntityStorage.add.entity.ms,1775859751803000000,1775859811812000000,43
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775859751803000000,1775859811812000000,0
jps.artifact.entities.serializer.load.entities.ms,1775859751803000000,1775859811812000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775859751803000000,1775859811812000000,0
jps.global.get.library.ms,1775859751803000000,1775859811812000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1775859751803000000,1775859811812000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1775859751803000000,1775859811812000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1775859751803000000,1775859811812000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1775859751803000000,1775859811812000000,0
compiler.ArtifactManagerBridge.commit.ms,1775859751803000000,1775859811812000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1775859751803000000,1775859811812000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1775859751803000000,1775859811812000000,0
DiskQueryRelay.tasksRequested,1775859751803000000,1775859811812000000,1004
writeAction.max.wait.ms,1775859751803000000,1775859811812000000,2
writeAction.count,1775859751803000000,1775859811812000000,13
DiskQueryRelay.tasksExecuted,1775859751803000000,1775859811812000000,1004
DiskQueryRelay.taskExecutionTotalTimeUs,1775859751803000000,1775859811812000000,373806
writeAction.median.wait.ms,1775859751803000000,1775859811812000000,0
writeAction.wait.ms,1775859751803000000,1775859811812000000,4
DiskQueryRelay.taskWaitingTotalTimeUs,1775859751803000000,1775859811812000000,548305
Indexing.cache.totalCacheMisses,1775859751803000000,1775859811812000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1775859751803000000,1775859811812000000,0
