# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.disposedBuffers,1775859459487000000,1775859519526000000,3
FilePageCache.pageLoadsAboveSizeThreshold,1775859459487000000,1775859519526000000,0
FilePageCache.maxRegisteredFiles,1775859459487000000,1775859519526000000,1030
MappedFileStorage.totalBytesMapped,1775859459487000000,1775859519526000000,194248704
FilePageCache.pageLoads,1775859459487000000,1775859519526000000,389
DirectByteBufferAllocator.hits,1775859459487000000,1775859519526000000,3
FilePageCache.pageFastCacheHits,1775859459487000000,1775859519526000000,7740
StorageLockContext.competingThreads.max,1775859459487000000,1775859519526000000,0
writeAction.max.wait.ms,1775859459487000000,1775859519526000000,5
lexer.DotEnv.size.bytes,1775859459487000000,1775859519526000000,457
writeAction.count,1775859459487000000,1775859519526000000,17
writeAction.wait.ms,1775859459487000000,1775859519526000000,8
DiskQueryRelay.taskWaitingTotalTimeUs,1775859459487000000,1775859519526000000,529445
DiskQueryRelay.taskExecutionTotalTimeUs,1775859459487000000,1775859519526000000,331258
parser.DotEnv.time.ns,1775859459487000000,1775859519526000000,6642923
writeAction.median.wait.ms,1775859459487000000,1775859519526000000,0
DiskQueryRelay.tasksExecuted,1775859459487000000,1775859519526000000,900
parser.DotEnv.size.bytes,1775859459487000000,1775859519526000000,457
lexer.DotEnv.time.ns,1775859459487000000,1775859519526000000,1830915
DiskQueryRelay.tasksRequested,1775859459487000000,1775859519526000000,900
cacheStateStorage.set.duration,1775859459487000000,1775859519526000000,136
cacheStateStorage.get.counter,1775859459487000000,1775859519526000000,26
cacheStateStorage.get.duration,1775859459487000000,1775859519526000000,25
cacheStateStorage.set.counter,1775859459487000000,1775859519526000000,6
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1775859459487000000,1775859519526000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1775859459487000000,1775859519526000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1775859459487000000,1775859519526000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1775859459487000000,1775859519526000000,0
compiler.ArtifactManagerBridge.commit.ms,1775859459487000000,1775859519526000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1775859459487000000,1775859519526000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1775859459487000000,1775859519526000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1775859459487000000,1775859519526000000,2608
VFS.contentStorage.recordsDeduplicated,1775859459487000000,1775859519526000000,0
VFS.folderCaseSensitivityReads,1775859459487000000,1775859519526000000,0
VFS.contentStorage.recordsStoredSize,1775859459487000000,1775859519526000000,0
VFS.contentStorage.recordsStoredCompressed,1775859459487000000,1775859519526000000,0
VFS.fileByIdCache.hits,1775859459487000000,1775859519526000000,0
FileNameCache.queries,1775859459487000000,1775859519526000000,2155072
VFS.contentStorage.recordsReadDecompressed,1775859459487000000,1775859519526000000,1
VFS.contentStorage.recordsRead,1775859459487000000,1775859519526000000,4
VFS.invertedFileNameIndex.requests,1775859459487000000,1775859519526000000,2
VFS.contentStorage.recordsReadSize,1775859459487000000,1775859519526000000,25931
VFS.fileByIdCache.misses,1775859459487000000,1775859519526000000,3
FileNameCache.totalMisses,1775859459487000000,1775859519526000000,89536
VFS.contentStorage.recordsStored,1775859459487000000,1775859519526000000,0
VFS.fileChildByName,1775859459487000000,1775859519526000000,4800
VFS.contentStorage.recordsUncompressedSize,1775859459487000000,1775859519526000000,0
Indexes.stubs.lookups,1775859459487000000,1775859519526000000,0
Indexes.entries.lookupDurationAvgMs,1775859459487000000,1775859519526000000,0.0
Indexing.cache.totalCacheAccesses,1775859459487000000,1775859519526000000,5
Indexing.writer_0.totalTimeSpentWritingMs,1775859459487000000,1775859519526000000,0
Indexes.stubs.lookupDurationMaxMs,1775859459487000000,1775859519526000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1775859459487000000,1775859519526000000,0
Indexes.stubs.lookupDuration90PMs,1775859459487000000,1775859519526000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775859459487000000,1775859519526000000,0.0
Indexes.entries.lookups,1775859459487000000,1775859519526000000,2
Indexing.cache.totalCacheMisses,1775859459487000000,1775859519526000000,3
Indexing.writer_5.totalTimeSpentWritingMs,1775859459487000000,1775859519526000000,0
Indexing.totalTimeIndexersSleptMs,1775859459487000000,1775859519526000000,0
Indexing.writesQueuedMax,1775859459487000000,1775859519526000000,0
Indexing.cache.totalCacheEvicted,1775859459487000000,1775859519526000000,2
Indexing.writesQueuedMin,1775859459487000000,1775859519526000000,9223372036854775807
Indexing.writer_3.totalTimeSpentWritingMs,1775859459487000000,1775859519526000000,0
Indexes.entries.lookupDuration90PMs,1775859459487000000,1775859519526000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1775859459487000000,1775859519526000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1775859459487000000,1775859519526000000,0
Indexes.allKeys.lookupDuration90PMs,1775859459487000000,1775859519526000000,0.0
Indexes.allKeys.lookups,1775859459487000000,1775859519526000000,0
Indexes.entries.lookupDurationMaxMs,1775859459487000000,1775859519526000000,0.0
Indexes.stubs.lookupDurationAvgMs,1775859459487000000,1775859519526000000,0.0
Indexing.writer_4.totalTimeSpentWritingMs,1775859459487000000,1775859519526000000,0
JVM.maxHeapBytes,1775859459487000000,1775859519526000000,2147483648
JVM.GC.collections,1775859459487000000,1775859519526000000,79
JVM.totalDirectByteBuffersBytes,1775859459487000000,1775859519526000000,413457350
JVM.usedHeapBytes,1775859459487000000,1775859519526000000,792457712
JVM.totalBytesAllocated,1775859459487000000,1775859519526000000,7339391624
JVM.committedHeapBytes,1775859459487000000,1775859519526000000,905969664
JVM.threadCount,1775859459487000000,1775859519526000000,131
MEM.ramMinusFileMappingsBytes,1775859459487000000,1775859519526000000,1909551104
OS.loadAverage,1775859459487000000,1775859519526000000,2.19580078125
MEM.ramPlusSwapMinusFileMappingsBytes,1775859459487000000,1775859519526000000,1909551104
JVM.GC.collectionTimesMs,1775859459487000000,1775859519526000000,912
JVM.totalTimeToSafepointsMs,1775859459487000000,1775859519526000000,64
MEM.ramBytes,1775859459487000000,1775859519526000000,2472316928
MEM.fileMappingsRamBytes,1775859459487000000,1775859519526000000,562663424
JVM.totalCpuTimeMs,1775859459487000000,1775859519526000000,144090
JVM.newThreadsCount,1775859459487000000,1775859519526000000,159
JVM.maxThreadCount,1775859459487000000,1775859519526000000,136
JVM.totalSafepointCount,1775859459487000000,1775859519526000000,198
JVM.totalTimeAtSafepointsMs,1775859459487000000,1775859519526000000,944
JVM.usedNativeBytes,1775859459487000000,1775859519526000000,361492576
jps.global.get.libraries.ms,1775859459487000000,1775859519526000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1775859459487000000,1775859519526000000,0
jps.global.initialize.library.bridges.ms,1775859459487000000,1775859519526000000,1
workspaceModel.global.apply.state.to.project.ms,1775859459487000000,1775859519526000000,124
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1775859459487000000,1775859519526000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1775859459487000000,1775859519526000000,3
workspaceModel.global.updates.count,1775859459487000000,1775859519526000000,2
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775859459487000000,1775859519526000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1775859459487000000,1775859519526000000,132
workspaceModel.load.cache.from.file.ms,1775859459487000000,1775859519526000000,202
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1775859459487000000,1775859519526000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775859459487000000,1775859519526000000,2
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775859459487000000,1775859519526000000,6
jps.facet.change.listener.before.change.events.ms,1775859459487000000,1775859519526000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775859459487000000,1775859519526000000,0
jps.project.serializers.load.ms,1775859459487000000,1775859519526000000,55
workspaceModel.moduleBridge.update.option.ms,1775859459487000000,1775859519526000000,0
jps.save.changed.project.entities.ms,1775859459487000000,1775859519526000000,0
jps.global.get.library.by.name.ms,1775859459487000000,1775859519526000000,0
jps.save.global.entities.ms,1775859459487000000,1775859519526000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1775859459487000000,1775859519526000000,0
jps.app.storage.content.reader.load.component.ms,1775859459487000000,1775859519526000000,0
workspaceModel.mutableEntityStorage.instances.count,1775859459487000000,1775859519526000000,34
jps.global.initialize.library.bridges.after.loading.ms,1775859459487000000,1775859519526000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775859459487000000,1775859519526000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775859459487000000,1775859519526000000,2
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775859459487000000,1775859519526000000,0
jps.global.handle.changed.events.ms,1775859459487000000,1775859519526000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775859459487000000,1775859519526000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775859459487000000,1775859519526000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775859459487000000,1775859519526000000,0
jps.artifact.entities.serializer.load.entities.ms,1775859459487000000,1775859519526000000,0
workspaceModel.sync.entities.ms,1775859459487000000,1775859519526000000,0
workspaceModel.save.cache.to.file.ms,1775859459487000000,1775859519526000000,178
